fname,label
clip_001bd519d.wav,unknown
clip_001c3e626.wav,left
clip_001c90db9.wav,unknown
clip_001ce7baf.wav,unknown
clip_001d11778.wav,unknown
clip_001eadba5.wav,unknown
clip_001f1506f.wav,unknown
clip_001f39338.wav,unknown
clip_001fd434c.wav,up
clip_001fdd23a.wav,unknown
clip_002011429.wav,no
clip_00209953c.wav,unknown
clip_0020a49ad.wav,silence
clip_002130efd.wav,unknown
clip_0021662c3.wav,no
clip_00219963b.wav,unknown
clip_0022ed555.wav,on
clip_002348727.wav,unknown
clip_0023980f9.wav,unknown
clip_0023bf6a0.wav,unknown
clip_0023ed3f3.wav,down
clip_0023f6e02.wav,yes
clip_0024320a1.wav,off
clip_00246e676.wav,silence
clip_0024bfdde.wav,unknown
clip_002549abb.wav,left
clip_0025e94de.wav,right
clip_002623fd6.wav,unknown
clip_00262610a.wav,off
clip_002649edd.wav,unknown
clip_0026d5853.wav,go
clip_0026f08f3.wav,unknown
clip_002716f99.wav,unknown
clip_00275568b.wav,unknown
clip_0027891d0.wav,up
clip_0027d7ef1.wav,unknown
clip_002814bf3.wav,unknown
clip_00289acb0.wav,down
clip_0028ebc99.wav,down
clip_00291e83c.wav,silence
clip_00293950f.wav,silence
clip_002940c56.wav,unknown
clip_002a091c6.wav,on
clip_002a42d99.wav,unknown
clip_002a530fe.wav,unknown
clip_002acb941.wav,down
clip_002af157e.wav,silence
clip_002c20189.wav,go
clip_002c56d95.wav,unknown
clip_002ca848d.wav,unknown
clip_002d1516e.wav,unknown
clip_002d45fe2.wav,unknown
clip_002d52440.wav,unknown
clip_002d901d1.wav,unknown
clip_002ddecb8.wav,unknown
clip_002dff316.wav,unknown
clip_002e670a5.wav,unknown
clip_002ef94c6.wav,unknown
clip_002efbb16.wav,unknown
clip_002fac2c7.wav,up
clip_003085b88.wav,unknown
clip_0030a3206.wav,up
clip_00328688e.wav,unknown
clip_003298107.wav,unknown
clip_0032d1f14.wav,left
clip_0033aedac.wav,no
clip_0033ccb72.wav,off
clip_0033db83b.wav,unknown
clip_0034311e1.wav,silence
clip_003456ceb.wav,unknown
clip_0034d810f.wav,on
clip_00352dbe4.wav,on
clip_00355ccb0.wav,right
clip_003588ebe.wav,unknown
clip_0035d693f.wav,unknown
clip_003613f0e.wav,unknown
clip_00363c7fe.wav,unknown
clip_003678c7f.wav,left
clip_0037393b8.wav,no
clip_003739fa0.wav,off
clip_00386f309.wav,off
clip_0038827a4.wav,unknown
clip_0038e9e7a.wav,unknown
clip_003914660.wav,unknown
clip_00394ffa0.wav,stop
clip_0039b4617.wav,unknown
clip_003a1f3af.wav,unknown
clip_003ae341b.wav,no
clip_003bc306b.wav,unknown
clip_003bcc676.wav,stop
clip_003bce7fb.wav,unknown
clip_003d1299a.wav,unknown
clip_003db4768.wav,unknown
clip_003e10edb.wav,unknown
clip_003e265e6.wav,right
clip_003e3de00.wav,on
clip_003e6d3fd.wav,unknown
clip_003f9022a.wav,left
clip_003fcd038.wav,yes
clip_004017e2a.wav,unknown
clip_00407f067.wav,yes
clip_00411b5ba.wav,unknown
clip_00415ebb8.wav,down
clip_00417ec26.wav,unknown
clip_0041acd09.wav,unknown
clip_0041c7119.wav,stop
clip_0042553a9.wav,down
clip_004348a2b.wav,silence
clip_0043cbaaf.wav,yes
clip_00440f833.wav,unknown
clip_0044f8416.wav,silence
clip_00458def2.wav,unknown
clip_0045b319b.wav,unknown
clip_00465ae81.wav,up
clip_00466224f.wav,unknown
clip_0046fd161.wav,unknown
clip_004726b58.wav,unknown
clip_0048680aa.wav,unknown
clip_004902789.wav,unknown
clip_0049564d0.wav,left
clip_0049728b6.wav,unknown
clip_004afbd03.wav,silence
clip_004bf9408.wav,stop
clip_004c009ce.wav,unknown
clip_004cc0248.wav,yes
clip_004cc2e62.wav,left
clip_004d3f562.wav,unknown
clip_004d8390a.wav,silence
clip_004ddba9b.wav,unknown
clip_004ecf9e8.wav,stop
clip_004f651ff.wav,stop
clip_005006100.wav,up
clip_0050870b3.wav,unknown
clip_0050a9c94.wav,stop
clip_00512e818.wav,unknown
clip_0051a5155.wav,unknown
clip_0051b16a9.wav,up
clip_0051fc0a5.wav,unknown
clip_005344bac.wav,silence
clip_005467542.wav,unknown
clip_0054a8827.wav,up
clip_0054c42fd.wav,on
clip_00558e08e.wav,unknown
clip_0055acb01.wav,unknown
clip_00560c89d.wav,on
clip_005677e0a.wav,left
clip_0056e9360.wav,unknown
clip_005709285.wav,unknown
clip_00570c12c.wav,off
clip_00570d8a0.wav,unknown
clip_00570f41e.wav,right
clip_00577b321.wav,unknown
clip_0057d2431.wav,unknown
clip_00582aa64.wav,unknown
clip_00585d26d.wav,up
clip_0059265fd.wav,go
clip_005959f36.wav,unknown
clip_0059692ef.wav,unknown
clip_00597dcd8.wav,silence
clip_0059edf6a.wav,unknown
clip_005b7a902.wav,unknown
clip_005c6ff43.wav,unknown
clip_005d1cf32.wav,unknown
clip_005d8316e.wav,unknown
clip_005e71a11.wav,silence
clip_005e82173.wav,go
clip_005ef6650.wav,left
clip_005f4b134.wav,unknown
clip_005f62fc3.wav,unknown
clip_005ff799d.wav,unknown
clip_00606082b.wav,no
clip_0062559a2.wav,stop
clip_00628dfc4.wav,unknown
clip_0062d72f2.wav,unknown
clip_0063927bd.wav,unknown
clip_0064f7bae.wav,silence
clip_0064f8d80.wav,up
clip_0065169c1.wav,unknown
clip_006532503.wav,unknown
clip_0066c98f7.wav,unknown
clip_0066e2e7e.wav,silence
clip_0067466a3.wav,unknown
clip_00676d5d6.wav,right
clip_00677fed7.wav,stop
clip_00678b9d1.wav,unknown
clip_0067a12f0.wav,off
clip_0067a2e07.wav,unknown
clip_0067b017a.wav,down
clip_006984812.wav,on
clip_0069d9c4c.wav,off
clip_006a5b423.wav,unknown
clip_006ac790b.wav,unknown
clip_006b6248b.wav,down
clip_006b6a1d4.wav,unknown
clip_006b89868.wav,unknown
clip_006bd0d1c.wav,unknown
clip_006bff7d3.wav,unknown
clip_006c084dc.wav,silence
clip_006c0b130.wav,unknown
clip_006c7eaaa.wav,unknown
clip_006d7e618.wav,unknown
clip_006e10ad5.wav,unknown
clip_006ee8636.wav,silence
clip_006f2f8ec.wav,no
clip_006f5bc7b.wav,unknown
clip_006fea76e.wav,silence
clip_007145b15.wav,unknown
clip_00720377a.wav,unknown
clip_007234317.wav,no
clip_0072d90b6.wav,unknown
clip_0073530d3.wav,down
clip_007395f05.wav,yes
clip_0073db7a2.wav,unknown
clip_0073e9709.wav,down
clip_0073ee5fc.wav,no
clip_007430844.wav,off
clip_007475a6d.wav,unknown
clip_007495cc5.wav,unknown
clip_0074ce27d.wav,silence
clip_00756a36a.wav,unknown
clip_0075826f5.wav,unknown
clip_0076547ba.wav,unknown
clip_007657826.wav,no
clip_0076eec00.wav,down
clip_0077c1fee.wav,off
clip_0077e66de.wav,silence
clip_00783826c.wav,on
clip_007896813.wav,left
clip_007898f05.wav,on
clip_0078ba1bc.wav,stop
clip_0078d6a02.wav,unknown
clip_0078db357.wav,go
clip_007960eac.wav,unknown
clip_0079fa903.wav,yes
clip_007a51689.wav,right
clip_007a6d4cb.wav,stop
clip_007b5eb43.wav,up
clip_007c1cda8.wav,silence
clip_007c72b45.wav,no
clip_007cb88ab.wav,unknown
clip_007d51585.wav,off
clip_007dd4938.wav,unknown
clip_007eca16a.wav,on
clip_007fa43bf.wav,left
clip_007fbacc4.wav,stop
clip_007fc8c02.wav,left
clip_00805f2ec.wav,up
clip_0082d1986.wav,right
clip_0082f3080.wav,go
clip_00831937a.wav,unknown
clip_0083c61d2.wav,unknown
clip_0083ffdd1.wav,right
clip_00846be40.wav,stop
clip_0084f4008.wav,up
clip_008535848.wav,unknown
clip_0085b29ae.wav,go
clip_0086ca0d0.wav,unknown
clip_0086d7ab4.wav,unknown
clip_00872f45d.wav,left
clip_008765519.wav,left
clip_0087b0230.wav,left
clip_0088111f0.wav,right
clip_00887e12e.wav,unknown
clip_0088d4c16.wav,down
clip_0088d6934.wav,unknown
clip_008945adf.wav,no
clip_008a70e3d.wav,unknown
clip_008ab243b.wav,silence
clip_008bc2c08.wav,unknown
clip_008c0c48d.wav,unknown
clip_008c1e2f1.wav,silence
clip_008cbdbca.wav,unknown
clip_008d885f3.wav,silence
clip_008d96878.wav,unknown
clip_008dc9770.wav,unknown
clip_008e2774a.wav,unknown
clip_008e9d6dc.wav,go
clip_008f559d0.wav,silence
clip_008f722c8.wav,unknown
clip_00911d3e5.wav,unknown
clip_0091d5938.wav,unknown
clip_00920808f.wav,unknown
clip_0092791e7.wav,unknown
clip_009286b17.wav,yes
clip_00928dfc5.wav,off
clip_009290515.wav,up
clip_009291a09.wav,no
clip_00933e0d3.wav,unknown
clip_0093a919a.wav,unknown
clip_009434cae.wav,unknown
clip_009438daf.wav,unknown
clip_00946d9b2.wav,unknown
clip_00949dff8.wav,unknown
clip_0095073b5.wav,unknown
clip_009672d06.wav,down
clip_009687738.wav,unknown
clip_0096abf11.wav,unknown
clip_0096c7f31.wav,left
clip_0096f80d7.wav,unknown
clip_009a290ab.wav,left
clip_009aba20d.wav,unknown
clip_009ad4a12.wav,off
clip_009b42883.wav,go
clip_009bfb5a0.wav,unknown
clip_009c464f8.wav,unknown
clip_009d877a1.wav,unknown
clip_009dc3ce1.wav,unknown
clip_009dd6231.wav,silence
clip_009e364f9.wav,yes
clip_009e5b867.wav,unknown
clip_009fa6856.wav,right
clip_009fa7f00.wav,unknown
clip_00a023299.wav,off
clip_00a044b0a.wav,on
clip_00a16f2d3.wav,unknown
clip_00a21b08b.wav,stop
clip_00a2c3e3d.wav,up
clip_00a2db74f.wav,unknown
clip_00a355bd0.wav,unknown
clip_00a4675b5.wav,stop
clip_00a4b08c5.wav,left
clip_00a50d7e4.wav,yes
clip_00a52691c.wav,silence
clip_00a54dce3.wav,unknown
clip_00a59ccaa.wav,unknown
clip_00a62ca7e.wav,off
clip_00a6a6702.wav,unknown
clip_00a6a875c.wav,unknown
clip_00a753ba3.wav,unknown
clip_00a76ffdd.wav,down
clip_00a7b4c16.wav,unknown
clip_00a8978b9.wav,unknown
clip_00a92a5c1.wav,unknown
clip_00aa14907.wav,on
clip_00abec503.wav,on
clip_00ad51776.wav,unknown
clip_00ad78827.wav,left
clip_00ad8a1b1.wav,unknown
clip_00ae1cdaa.wav,unknown
clip_00ae3db2e.wav,unknown
clip_00ae5577f.wav,unknown
clip_00ae6199e.wav,unknown
clip_00aeb58bf.wav,unknown
clip_00aef6b10.wav,down
clip_00af0781d.wav,on
clip_00af31505.wav,silence
clip_00b0e0800.wav,unknown
clip_00b165cca.wav,no
clip_00b1c346e.wav,stop
clip_00b2e1b3c.wav,off
clip_00b443907.wav,silence
clip_00b4951c8.wav,on
clip_00b4a66dc.wav,stop
clip_00b4b3c02.wav,unknown
clip_00b5433fc.wav,unknown
clip_00b568ef3.wav,unknown
clip_00b623bfb.wav,unknown
clip_00b62b048.wav,off
clip_00b65c66f.wav,unknown
clip_00b729236.wav,unknown
clip_00b80774f.wav,no
clip_00b99a30d.wav,unknown
clip_00bac8327.wav,silence
clip_00bb813a2.wav,up
clip_00bbf5885.wav,left
clip_00bc1ca4d.wav,down
clip_00be48bb2.wav,left
clip_00be73fbf.wav,unknown
clip_00beb8a1d.wav,on
clip_00bf06081.wav,unknown
clip_00bf81b35.wav,go
clip_00c05cd39.wav,unknown
clip_00c14fb24.wav,left
clip_00c1f00ca.wav,unknown
clip_00c202a70.wav,off
clip_00c2578c8.wav,on
clip_00c32eca6.wav,no
clip_00c39fea2.wav,silence
clip_00c407aee.wav,silence
clip_00c4ce711.wav,stop
clip_00c4e1332.wav,off
clip_00c561bab.wav,up
clip_00c60142d.wav,no
clip_00c708073.wav,on
clip_00c72f93c.wav,down
clip_00c769b95.wav,unknown
clip_00c816393.wav,unknown
clip_00c8b0fdc.wav,on
clip_00c8d35e3.wav,unknown
clip_00c93b3f3.wav,unknown
clip_00c97dea3.wav,off
clip_00c992889.wav,up
clip_00ca0db68.wav,go
clip_00cab1f34.wav,yes
clip_00cb20ca1.wav,yes
clip_00cb31492.wav,right
clip_00cb61c15.wav,unknown
clip_00cbf3dc2.wav,left
clip_00cd309ad.wav,unknown
clip_00cd4ef1f.wav,off
clip_00cdaaa84.wav,unknown
clip_00cdcb4de.wav,off
clip_00cef18cb.wav,left
clip_00cf55aa7.wav,unknown
clip_00cfad916.wav,unknown
clip_00cfb8b57.wav,unknown
clip_00d07118f.wav,unknown
clip_00d0db13c.wav,unknown
clip_00d109e04.wav,down
clip_00d16ad6d.wav,unknown
clip_00d1c23d9.wav,up
clip_00d1c3041.wav,unknown
clip_00d2d3bf6.wav,unknown
clip_00d32aa01.wav,unknown
clip_00d375e2e.wav,unknown
clip_00d43846f.wav,go
clip_00d4ea85f.wav,unknown
clip_00d6b7c76.wav,off
clip_00d8658a5.wav,no
clip_00d8c778f.wav,left
clip_00d92e846.wav,unknown
clip_00d95ed3b.wav,silence
clip_00d997871.wav,yes
clip_00da4e0fd.wav,left
clip_00da5ab6d.wav,left
clip_00daaf3a8.wav,off
clip_00db563df.wav,go
clip_00db99d9d.wav,no
clip_00dbc4c4a.wav,stop
clip_00dcac1a3.wav,right
clip_00ddc1ec4.wav,silence
clip_00de43550.wav,stop
clip_00de5af6d.wav,unknown
clip_00de68036.wav,yes
clip_00debc877.wav,unknown
clip_00dedd21c.wav,unknown
clip_00df7d229.wav,unknown
clip_00dfa5d26.wav,down
clip_00dfaab2a.wav,stop
clip_00e022480.wav,unknown
clip_00e023a2f.wav,unknown
clip_00e18ec20.wav,on
clip_00e213314.wav,yes
clip_00e25d6ea.wav,off
clip_00e2b358c.wav,unknown
clip_00e2ed3ec.wav,right
clip_00e3bf2ce.wav,no
clip_00e3e4d4d.wav,unknown
clip_00e3f51b4.wav,unknown
clip_00e3f7781.wav,unknown
clip_00e4be48d.wav,unknown
clip_00e4f5a36.wav,silence
clip_00e54aaaa.wav,go
clip_00e55e533.wav,unknown
clip_00e6848f7.wav,unknown
clip_00e6e1f4c.wav,unknown
clip_00e73ca75.wav,silence
clip_00e877dfa.wav,unknown
clip_00e8a3e1c.wav,silence
clip_00e8f0200.wav,left
clip_00e9b5947.wav,no
clip_00ea0ba39.wav,down
clip_00ea22146.wav,down
clip_00ea8fe00.wav,unknown
clip_00ea90091.wav,unknown
clip_00eb41c14.wav,off
clip_00ec7f4a1.wav,unknown
clip_00ecf42d6.wav,unknown
clip_00ed728d4.wav,unknown
clip_00eda3121.wav,right
clip_00edba332.wav,unknown
clip_00edec775.wav,stop
clip_00ee80397.wav,unknown
clip_00ef61215.wav,unknown
clip_00efa888a.wav,stop
clip_00f07ae44.wav,unknown
clip_00f0f6724.wav,unknown
clip_00f1774ef.wav,unknown
clip_00f18f997.wav,left
clip_00f1ba923.wav,yes
clip_00f358dea.wav,go
clip_00f3ab62d.wav,unknown
clip_00f50954f.wav,no
clip_00f695942.wav,down
clip_00f699ca7.wav,unknown
clip_00f6afd8b.wav,off
clip_00f72be06.wav,unknown
clip_00f731d50.wav,unknown
clip_00f740aae.wav,up
clip_00f7af1d4.wav,unknown
clip_00f7ec4f8.wav,unknown
clip_00f803721.wav,on
clip_00f83db51.wav,go
clip_00f907d69.wav,unknown
clip_00f955efb.wav,go
clip_00fa77990.wav,left
clip_00fcd5682.wav,unknown
clip_00fd87fdb.wav,unknown
clip_00fde4b9b.wav,up
clip_00fe19037.wav,down
clip_00fe78fd9.wav,stop
clip_00fed8488.wav,stop
clip_00ffe3b3a.wav,unknown
clip_010077a1a.wav,on
clip_01008bbff.wav,unknown
clip_01009eb0f.wav,unknown
clip_0100dba6d.wav,unknown
clip_0100f232d.wav,unknown
clip_010176a6f.wav,left
clip_010190b16.wav,unknown
clip_01022e5da.wav,off
clip_01030653c.wav,on
clip_01034d138.wav,unknown
clip_0103cadb5.wav,up
clip_010762c91.wav,unknown
clip_0107fdcde.wav,unknown
clip_01084c81b.wav,yes
clip_010855afb.wav,no
clip_0108632a4.wav,unknown
clip_01087fbdb.wav,left
clip_0108b0be7.wav,unknown
clip_0108cb8b9.wav,right
clip_0108e1095.wav,unknown
clip_01093cc29.wav,on
clip_01095c1ca.wav,right
clip_010967604.wav,stop
clip_010988945.wav,unknown
clip_0109b6643.wav,unknown
clip_010a318ab.wav,unknown
clip_010aa2c02.wav,stop
clip_010aa561c.wav,up
clip_010ac7a97.wav,unknown
clip_010b0497b.wav,unknown
clip_010b528d1.wav,silence
clip_010bd8be2.wav,unknown
clip_010d19ab9.wav,unknown
clip_010d1d998.wav,yes
clip_010d79242.wav,no
clip_010dadc4e.wav,unknown
clip_010deec4e.wav,go
clip_010e3fd40.wav,no
clip_010ea9867.wav,stop
clip_010ed2b1a.wav,unknown
clip_010f650bd.wav,stop
clip_010fb1b56.wav,up
clip_010fbbd47.wav,unknown
clip_010fda474.wav,right
clip_010fef894.wav,on
clip_01101b0c2.wav,left
clip_011050af7.wav,right
clip_01112e541.wav,silence
clip_011225c77.wav,unknown
clip_01125ec70.wav,no
clip_01126ffeb.wav,unknown
clip_01128c7af.wav,unknown
clip_0112a8902.wav,unknown
clip_0112b3b90.wav,right
clip_01132d1da.wav,down
clip_01133f891.wav,unknown
clip_01137823b.wav,on
clip_01137fe2f.wav,unknown
clip_011385aab.wav,unknown
clip_01138cbb1.wav,no
clip_0114e50eb.wav,unknown
clip_011567f09.wav,unknown
clip_0116d70b5.wav,unknown
clip_0116e88ba.wav,no
clip_0117fbc1a.wav,unknown
clip_0118681b9.wav,unknown
clip_011878476.wav,left
clip_0118f5d5f.wav,no
clip_011909213.wav,unknown
clip_0119b018c.wav,unknown
clip_0119dff68.wav,unknown
clip_011a902ee.wav,silence
clip_011aa26f7.wav,unknown
clip_011ab710b.wav,unknown
clip_011ac5a20.wav,left
clip_011bb69e7.wav,unknown
clip_011bc47ef.wav,off
clip_011c0b37f.wav,silence
clip_011c496a0.wav,on
clip_011c4b587.wav,no
clip_011c83110.wav,unknown
clip_011cfefbf.wav,on
clip_011d1450d.wav,off
clip_011d9c09b.wav,up
clip_011e7122a.wav,unknown
clip_011ea3dd9.wav,unknown
clip_011f3e211.wav,silence
clip_011febe77.wav,on
clip_01203ea53.wav,unknown
clip_012067e2a.wav,off
clip_01208c80c.wav,unknown
clip_01221777f.wav,off
clip_01228eeec.wav,unknown
clip_01229eee7.wav,on
clip_0122b9ebe.wav,yes
clip_012384765.wav,right
clip_012387d79.wav,unknown
clip_0124480bb.wav,unknown
clip_01244f5f4.wav,unknown
clip_012498da8.wav,unknown
clip_0124c2e40.wav,on
clip_0125959f9.wav,down
clip_0125dce13.wav,unknown
clip_012622b9c.wav,unknown
clip_012671288.wav,yes
clip_01267289c.wav,no
clip_0127c5bbe.wav,left
clip_0127f903e.wav,silence
clip_012896061.wav,unknown
clip_0128ecfcf.wav,go
clip_01290e281.wav,on
clip_01291e7ba.wav,silence
clip_01293e1c8.wav,up
clip_01294e6b6.wav,unknown
clip_012a2a529.wav,unknown
clip_012dcecc0.wav,unknown
clip_012e25dfd.wav,left
clip_012e2793f.wav,unknown
clip_012e5de9d.wav,up
clip_012e6a529.wav,unknown
clip_012ef8da9.wav,silence
clip_012f26b2c.wav,unknown
clip_012f8ce37.wav,silence
clip_012f9b6d3.wav,unknown
clip_012fe6e90.wav,right
clip_0130a9aac.wav,unknown
clip_0130fa4ee.wav,unknown
clip_01310d151.wav,on
clip_01316d9ee.wav,down
clip_013197569.wav,unknown
clip_01330c9c2.wav,unknown
clip_0134b84ba.wav,no
clip_0134be1a0.wav,right
clip_0134d22f2.wav,unknown
clip_0134d2a55.wav,unknown
clip_01351cca4.wav,silence
clip_0135a3429.wav,silence
clip_01361261a.wav,unknown
clip_0136a1e3a.wav,yes
clip_01380ba9f.wav,unknown
clip_013828af9.wav,unknown
clip_013879a37.wav,up
clip_01387e085.wav,unknown
clip_013890b99.wav,down
clip_0138bd6a1.wav,on
clip_0138c4fe3.wav,yes
clip_0138fe2e3.wav,unknown
clip_013909a28.wav,right
clip_0139542b5.wav,unknown
clip_01398f165.wav,yes
clip_013a00853.wav,unknown
clip_013a5a173.wav,unknown
clip_013a60daf.wav,off
clip_013ab3319.wav,unknown
clip_013ac6281.wav,go
clip_013ac9cfe.wav,unknown
clip_013b507ce.wav,unknown
clip_013b5a3e4.wav,unknown
clip_013c03528.wav,unknown
clip_013c152ab.wav,up
clip_013d22b96.wav,unknown
clip_013d4e6d8.wav,unknown
clip_013db3ea1.wav,stop
clip_013e3ebbb.wav,unknown
clip_013e426a3.wav,silence
clip_013e4c2ee.wav,right
clip_013e69b24.wav,unknown
clip_013e84549.wav,unknown
clip_013f0dc90.wav,unknown
clip_013f21d0c.wav,unknown
clip_013f4cdba.wav,unknown
clip_013f9edad.wav,unknown
clip_013fa489a.wav,unknown
clip_01400e6c8.wav,left
clip_0140513f2.wav,silence
clip_014128cff.wav,unknown
clip_014232043.wav,unknown
clip_01427377b.wav,stop
clip_0142a9594.wav,unknown
clip_0142b31b6.wav,unknown
clip_0142e0121.wav,unknown
clip_0143163c1.wav,stop
clip_01433c03e.wav,unknown
clip_01435fef7.wav,unknown
clip_014413e5a.wav,silence
clip_01458118d.wav,down
clip_014588fa9.wav,down
clip_0145bac80.wav,go
clip_0145dacb4.wav,unknown
clip_014609bfa.wav,unknown
clip_01464d3ca.wav,unknown
clip_014677aa8.wav,unknown
clip_0146ab997.wav,unknown
clip_0146bb5c6.wav,no
clip_0146f446b.wav,unknown
clip_0146f94a8.wav,unknown
clip_0147e4206.wav,stop
clip_0148fabcf.wav,right
clip_014939eee.wav,unknown
clip_01497f203.wav,yes
clip_014a30fc0.wav,go
clip_014a3a985.wav,off
clip_014a5c7ce.wav,off
clip_014ac4574.wav,unknown
clip_014b196ca.wav,unknown
clip_014c712e9.wav,go
clip_014c94e00.wav,silence
clip_014e88712.wav,right
clip_014eb00d7.wav,no
clip_014eb0827.wav,no
clip_014ff4696.wav,unknown
clip_01506a223.wav,unknown
clip_01509b78a.wav,unknown
clip_01509e85d.wav,unknown
clip_0151759c5.wav,unknown
clip_0151b8ae4.wav,unknown
clip_0151e5529.wav,on
clip_015246536.wav,unknown
clip_0152f20c8.wav,unknown
clip_0153aabfc.wav,unknown
clip_0153d3e54.wav,unknown
clip_0153db13a.wav,up
clip_015590c49.wav,unknown
clip_015626731.wav,on
clip_01563c910.wav,unknown
clip_0156a7032.wav,unknown
clip_0156b15c0.wav,unknown
clip_0156bcffd.wav,go
clip_0156bf6fb.wav,on
clip_0156c1a17.wav,unknown
clip_0156fde2a.wav,go
clip_0157892b3.wav,unknown
clip_0157fbc15.wav,down
clip_01582cae0.wav,unknown
clip_01585c21b.wav,left
clip_01589ef78.wav,unknown
clip_015900beb.wav,unknown
clip_015a873ba.wav,go
clip_015ae56ae.wav,unknown
clip_015b02c03.wav,up
clip_015b36c94.wav,silence
clip_015b6bb48.wav,no
clip_015b81f40.wav,on
clip_015b89b41.wav,unknown
clip_015b9aa35.wav,right
clip_015d7711f.wav,unknown
clip_015da3ccd.wav,left
clip_015dec586.wav,silence
clip_015efb618.wav,unknown
clip_015f14c41.wav,unknown
clip_015fc92f3.wav,left
clip_016072861.wav,silence
clip_016130911.wav,unknown
clip_0161be1d8.wav,unknown
clip_0162e191b.wav,unknown
clip_01639f6a0.wav,right
clip_0163d7e34.wav,left
clip_016404de8.wav,unknown
clip_01643d68c.wav,down
clip_01654f3c1.wav,silence
clip_01656f6f7.wav,unknown
clip_016591336.wav,unknown
clip_0165c5ce0.wav,unknown
clip_0165e8538.wav,on
clip_0166cc728.wav,unknown
clip_0167da9a6.wav,unknown
clip_0167ebb5f.wav,off
clip_01680bd44.wav,unknown
clip_01681ba69.wav,unknown
clip_01681cae4.wav,unknown
clip_016840f41.wav,yes
clip_016873ead.wav,unknown
clip_01690cf38.wav,up
clip_016942aaa.wav,unknown
clip_016a454fd.wav,up
clip_016a9a42a.wav,unknown
clip_016a9e12a.wav,unknown
clip_016adbf58.wav,unknown
clip_016afcecf.wav,right
clip_016b381d5.wav,unknown
clip_016b53ec7.wav,unknown
clip_016badf79.wav,silence
clip_016d1b30c.wav,up
clip_016dd5921.wav,unknown
clip_016e90dce.wav,unknown
clip_016e95f27.wav,stop
clip_016ed2a66.wav,go
clip_016f435a0.wav,unknown
clip_0171bdc08.wav,unknown
clip_01726f1fa.wav,unknown
clip_017280e02.wav,unknown
clip_0172d703c.wav,unknown
clip_0173bf195.wav,unknown
clip_0173d05e9.wav,down
clip_0173e9b8b.wav,unknown
clip_0174eb546.wav,silence
clip_0175dbd46.wav,stop
clip_0175e6355.wav,left
clip_0175e9658.wav,unknown
clip_017616ade.wav,up
clip_017620277.wav,stop
clip_0176c8ca9.wav,unknown
clip_017778aca.wav,left
clip_0177f4e74.wav,unknown
clip_01783e512.wav,left
clip_01789bff2.wav,unknown
clip_0178ddfdd.wav,unknown
clip_0178f26bf.wav,unknown
clip_01791ab20.wav,unknown
clip_017947895.wav,unknown
clip_01796816d.wav,right
clip_0179a08c8.wav,right
clip_0179f599f.wav,silence
clip_017a58478.wav,unknown
clip_017a896b6.wav,stop
clip_017ad991c.wav,silence
clip_017b9678d.wav,left
clip_017bc58ac.wav,no
clip_017c5e8cb.wav,go
clip_017c7b89a.wav,unknown
clip_017c90024.wav,yes
clip_017cfef5d.wav,unknown
clip_017d396fa.wav,on
clip_017d58ff9.wav,unknown
clip_017db0696.wav,unknown
clip_017f4e3f5.wav,unknown
clip_017f54b0f.wav,unknown
clip_017fc56b2.wav,no
clip_017fd100d.wav,down
clip_017fd4972.wav,silence
clip_017fdf3fd.wav,on
clip_017ff5776.wav,left
clip_01800cef1.wav,unknown
